candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,median_paired_relative_reduction,paired_wins,paired_ties,environment_mean_wins
hacssmv6,hacssmv7_sharedaction,__overall__,25,,,-0.013330303178123332,-0.0077462001527815235,8,0,1
hacssmv6,hacssmv7_noshrink,dmc:reacher.hard.occ,5,0.8306938886642456,0.8294791579246521,-0.001463344819130391,-0.0021513179990348143,1,0,
hacssmv6,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.977363896369934,0.014144283036561737,0.008952788916734643,4,0,
hacssmv6,hacssmv7_noshrink,dmc:finger.spin.occ,5,1.1288799047470093,1.13171489238739,0.0025167389633571195,0.0024029436376126314,3,0,
hacssmv6,hacssmv7_noshrink,dmc:cheetah.run.occ,5,0.5612707734107971,0.5610401868820191,-0.0004862562279963153,0.00333488202817893,3,0,
hacssmv6,hacssmv7_noshrink,ogbench:cube-single.occ,5,1.3681094646453857,1.3612126588821412,-0.005115973260237024,-0.0025800955075126787,0,0,
hacssmv6,hacssmv7_noshrink,__overall__,25,,,0.0019190895385110254,-0.0008742873865628434,11,0,2
hacssmv6,hacssmv7_actiononly,dmc:reacher.hard.occ,5,0.8306938886642456,0.8274810791015625,-0.0038681615205089386,-0.008000160656230144,2,0,
hacssmv6,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9442235827445984,-0.02037140630974814,-0.022434299102406508,1,0,
hacssmv6,hacssmv7_actiononly,dmc:finger.spin.occ,5,1.1288799047470093,1.1488754272460937,0.017369142199684263,0.013502101388832377,5,0,
